_id,numberShort,uicCountryCode,sloid,number,checkDigit,validFrom,validTo,designationOfficial,designationLong,abbreviation,operatingPoint,operatingPointWithTimetable,stopPoint,stopPointType,freightServicePoint,trafficPoint,borderPoint,hasGeolocation,isoCountryCode,cantonName,cantonFsoNumber,cantonAbbreviation,districtName,districtFsoNumber,municipalityName,fsoNumber,localityName,operatingPointType,operatingPointTechnicalTimetableType,meansOfTransport,categories,operatingPointTrafficPointType,operatingPointRouteNetwork,operatingPointKilometer,operatingPointKilometerMasterNumber,sortCodeOfDestinationStation,businessOrganisation,businessOrganisationNumber,businessOrganisationAbbreviationDe,businessOrganisationAbbreviationFr,businessOrganisationAbbreviationIt,businessOrganisationAbbreviationEn,businessOrganisationDescriptionDe,businessOrganisationDescriptionFr,businessOrganisationDescriptionIt,businessOrganisationDescriptionEn,fotComment,lv95East,lv95North,wgs84East,wgs84North,height,creationDate,editionDate,status
12709,172,85,ch:1:sloid:172,8500172,7,2022-03-09,9999-12-31,La Chaux-des-Breuleux,,CHXB,true,true,true,ORDERLY,false,true,false,true,CH,Jura,26,JU,Les Franches-Montagnes,2602,Les Breuleux,6743,La Chaux-des-Breuleux,,,TRAIN,,,true,true,8500172,,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2568702.04569,1230034.41919,7.0254184099,47.2204948381,1007.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12710,196,85,ch:1:sloid:196,8500196,6,2022-04-11,9999-12-31,Bollement,,BOLL,true,true,true,ORDERLY,true,true,false,true,CH,Jura,26,JU,Les Franches-Montagnes,2602,Saint-Brais,6758,Saulcy,,,TRAIN,,,true,true,8500196,01966,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2576192.90089,1238496.89866,7.12386478189,47.2969239035,807.0,2017-11-09 20:58:53,2024-04-08 09:26:06,VALIDATED
12711,180,85,ch:1:sloid:180,8500180,0,2022-04-11,9999-12-31,La Large-Journée,,LARG,true,true,true,ORDERLY,false,true,false,true,CH,Jura,26,JU,Les Franches-Montagnes,2602,Les Bois,6742,Les Bois,,,TRAIN,,,true,true,8500180,,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2558896.01283,1223510.92026,6.8965550824,47.16128048613,1016.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12713,199,85,ch:1:sloid:199,8500199,0,2022-04-11,9999-12-31,Combe-Tabeillon,,COTA,true,true,true,ORDERLY,true,true,false,true,CH,Jura,26,JU,Delémont,2601,Haute-Sorne,6729,Glovelier,,,TRAIN,,,true,true,8500199,01990,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2578771.23123,1240336.6342,7.15786601539,47.31355953846,626.0,2017-11-09 20:58:56,2024-04-08 09:26:06,VALIDATED
12715,201,85,ch:1:sloid:201,8500201,4,2021-04-01,9999-12-31,Lengnau BE,,LEN,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Biel/Bienne,242,Lengnau (BE),387,Lengnau BE,,,TRAIN,PARK_AND_RAIL,,true,true,8500201,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2594536.583,1225388.844,7.36655367635,47.17943142326,439.368,2017-11-09 20:59:01,2024-04-08 09:26:06,VALIDATED
12716,209,85,ch:1:sloid:209,8500209,7,2021-04-01,9999-12-31,Deitingen,,DN,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Wasseramt,1106,Deitingen,2516,Deitingen,,,TRAIN,PARK_AND_RAIL,,true,true,8500209,02097,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2613656.095,1229714.827,7.61891302482,47.21822579771,429.0,2017-11-09 20:59:18,2024-04-08 09:26:06,VALIDATED
12717,200,85,ch:1:sloid:200,8500200,6,2021-04-01,9999-12-31,Pieterlen,,PIE,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Biel/Bienne,242,Pieterlen,392,Pieterlen,,,TRAIN,PARK_AND_RAIL,,true,true,8500200,02006,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2592537.302,1224502.716,7.34019353831,47.17144115401,435.63,2017-11-09 20:58:58,2024-04-08 09:26:06,VALIDATED
12718,184,85,ch:1:sloid:184,8500184,2,2022-04-11,9999-12-31,La Chaux-de-Fonds-Est,,CFES,true,true,true,ORDERLY,false,true,false,true,CH,Neuchâtel,24,NE,,,La Chaux-de-Fonds,6421,La Chaux-de-Fonds,,,TRAIN,,,true,true,8500184,,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2554327.08477,1217109.3134,6.83695186329,47.10340033158,1012.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12719,208,85,ch:1:sloid:208,8500208,9,2021-04-01,9999-12-31,Luterbach-Attisholz,,LUT,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Wasseramt,1106,Luterbach,2527,Luterbach,,,TRAIN,PARK_AND_RAIL,,true,true,8500208,02089,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2610975.661,1229589.607,7.58352345957,47.21714919274,430.0,2017-11-09 20:59:15,2024-04-08 09:26:06,VALIDATED
12720,203,85,ch:1:sloid:203,8500203,0,2021-04-01,9999-12-31,Bettlach,,BET,true,true,true,ORDERLY,false,true,false,true,CH,Solothurn,11,SO,Lebern,1107,Bettlach,2543,Bettlach,,,TRAIN,PARK_AND_RAIL,,true,true,8500203,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2599222.87,1227111.559,7.42837301675,47.1949494147,441.0,2017-11-09 20:59:05,2024-04-08 09:26:06,VALIDATED
12721,211,85,ch:1:sloid:211,8500211,3,2021-04-01,9999-12-31,Niederbipp,,NB,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Oberaargau,244,Niederbipp,981,Niederbipp,,,TRAIN,,,true,true,8500211,02113,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2619386.781,1235531.542,7.69481806732,47.27040173433,468.0,2017-11-09 20:59:21,2024-04-08 09:26:06,VALIDATED
12722,187,85,ch:1:sloid:187,8500187,5,2022-04-11,9999-12-31,Vendlincourt,,VEND,true,true,true,ORDERLY,true,true,false,true,CH,Jura,26,JU,Porrentruy,2603,Vendlincourt,6806,Vendlincourt,,,TRAIN,,,true,true,8500187,01875,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2578764.27585,1255746.05113,7.15703956533,47.45215432399,448.0,2017-11-09 20:58:37,2024-04-08 09:26:06,VALIDATED
12723,202,85,ch:1:sloid:202,8500202,2,2021-04-01,9999-12-31,Grenchen Süd,,GS,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Lebern,1107,Grenchen,2546,Grenchen,,,TRAIN,PARK_AND_RAIL,,true,true,8500202,02022,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2596934.48,1226425.843,7.39818006116,47.18877468867,440.0,2017-11-09 20:59:02,2024-04-08 09:26:06,VALIDATED
12724,210,85,ch:1:sloid:210,8500210,5,2021-04-01,9999-12-31,Wangen an der Aare,,WAA,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Oberaargau,244,Wangen an der Aare,992,Wangen an der Aare,,,TRAIN,PARK_AND_RAIL,,true,true,8500210,02105,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2616478.863,1231248.506,7.6562344886,47.23195652524,423.0,2017-11-09 20:59:19,2024-04-08 09:26:06,VALIDATED
12725,186,85,ch:1:sloid:186,8500186,7,2022-04-11,9999-12-31,Alle,,ALLE,true,true,true,ORDERLY,true,true,false,true,CH,Jura,26,JU,Porrentruy,2603,Alle,6771,Alle,,,TRAIN,,,true,true,8500186,01867,ch:1:sboid:100024,43,CJ,CJ,CJ,CJ,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,Chemins de fer du Jura,,2576580.67493,1252649.41018,7.12824856048,47.42422870132,450.0,2017-11-09 20:58:32,2024-04-08 09:26:06,VALIDATED
12727,213,85,ch:1:sloid:213,8500213,9,2021-04-01,9999-12-31,Oberbuchsiten,,OB,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Gäu,1101,Oberbuchsiten,2406,Oberbuchsiten,,,TRAIN,PARK_AND_RAIL,,true,true,8500213,02139,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2625190.027,1239427.402,7.77172376414,47.30524722944,442.0,2017-11-09 20:59:27,2024-04-08 09:26:06,VALIDATED
12730,205,85,ch:1:sloid:205,8500205,5,2021-04-01,9999-12-31,Bellach,,BELL,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Lebern,1107,Bellach,2542,Bellach,,,TRAIN,,,true,true,8500205,02055,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2605242.437,1228662.369,7.50782539624,47.20887878167,430.14,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12732,212,85,ch:1:sloid:212,8500212,1,2021-04-01,9999-12-31,Oensingen,,OEN,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Gäu,1101,Oensingen,2407,Oensingen,,,TRAIN,PARK_AND_RAIL,,true,true,8500212,02121,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2620520.218,1237162.272,7.709870322,47.28503510558,462.0,2017-11-09 20:59:24,2024-04-08 09:26:06,VALIDATED
12733,204,85,ch:1:sloid:204,8500204,8,2021-04-01,9999-12-31,Selzach,,SEL,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Lebern,1107,Selzach,2556,Selzach,,,TRAIN,PARK_AND_RAIL,,true,true,8500204,02048,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2601364.434,1227742.523,7.4566350402,47.20062403005,439.0,2017-11-09 20:59:06,2024-04-08 09:26:06,VALIDATED
12734,215,85,ch:1:sloid:215,8500215,4,2021-04-01,9999-12-31,Hägendorf,,HAE,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Olten,1108,Hägendorf,2579,Hägendorf,,,TRAIN,PARK_AND_RAIL,,true,true,8500215,02154,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2630627.541,1242234.759,7.84381639645,47.33026780298,428.0,2017-11-09 20:59:32,2024-04-08 09:26:06,VALIDATED
12737,214,85,ch:1:sloid:214,8500214,7,2021-04-01,9999-12-31,Egerkingen,,EG,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Gäu,1101,Egerkingen,2401,Egerkingen,,,TRAIN,PARK_AND_RAIL,,true,true,8500214,02147,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2627245.302,1240505.761,7.79896647346,47.31486483592,435.0,2017-11-09 20:59:30,2024-04-08 09:26:06,VALIDATED
12739,207,85,ch:1:sloid:207,8500207,1,2021-04-01,9999-12-31,Solothurn,,SO,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Solothurn,1109,Solothurn,2601,Solothurn,,,TRAIN,PARK_AND_RAIL,,true,true,8500207,02071,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2607884.418,1228144.25,7.54268921098,47.20419250288,432.0,2017-11-09 20:59:12,2024-04-08 09:26:06,VALIDATED
12741,217,85,ch:1:sloid:217,8500217,0,2021-04-01,9999-12-31,Olten Hammer,,OLH,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Olten,1108,Olten,2581,Olten,,,TRAIN,PARK_AND_RAIL,,true,true,8500217,02170,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2634690.38,1244290.338,7.89772397198,47.34855515899,403.0,2017-11-09 20:59:38,2024-04-08 09:26:06,VALIDATED
12742,206,85,ch:1:sloid:206,8500206,3,2021-04-01,9999-12-31,Solothurn West,,SW,true,true,true,ORDERLY,false,true,false,true,CH,Solothurn,11,SO,Solothurn,1109,Solothurn,2601,Solothurn,,,TRAIN,PARK_AND_RAIL,,true,true,8500206,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2607070.345,1228423.933,7.53194915011,47.20671728842,433.0,2017-11-09 20:59:11,2024-04-08 09:26:06,VALIDATED
12744,216,85,ch:1:sloid:216,8500216,2,2021-04-01,9999-12-31,Wangen bei Olten,,WBOL,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Olten,1108,Wangen bei Olten,2586,Wangen b. Olten,,,TRAIN,PARK_AND_RAIL,,true,true,8500216,02162,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2632475.994,1243482.357,7.86836052,47.3414006731,417.0,2017-11-09 20:59:35,2024-04-08 09:26:06,VALIDATED
12747,10,85,ch:1:sloid:10,8500010,9,2021-04-01,9999-12-31,Basel SBB,,BS,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Stadt,12,BS,,,Basel,2701,Basel,,,TRAIN,BORDER_POINT,,true,true,8500010,00109,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2611362.891,1266309.826,7.58956279016,47.54741205505,276.75,2017-11-09 21:37:50,2024-04-08 09:26:06,VALIDATED
12749,218,85,ch:1:sloid:218,8500218,8,2021-04-01,9999-12-31,Olten,,OL,true,true,true,ORDERLY,true,true,false,true,CH,Solothurn,11,SO,Olten,1108,Olten,2581,Olten,,,TRAIN,PARK_AND_RAIL,,true,true,8500218,02188,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2635441.909,1244670.532,7.90769964791,47.35193475927,396.0,2017-11-09 20:59:42,2024-04-08 09:26:06,VALIDATED
12751,221,85,ch:1:sloid:221,8500221,2,2021-04-01,9999-12-31,Büren an der Aare,,BUER,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Seeland,243,Büren an der Aare,383,Büren an der Aare,,,TRAIN,PARK_AND_RAIL,,true,true,8500221,02212,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2594888.031,1220799.832,7.37124283051,47.1381571124,443.0,2017-11-09 20:59:47,2024-04-08 09:26:06,VALIDATED
12754,220,85,ch:1:sloid:220,8500220,4,2021-04-01,9999-12-31,Dotzigen,,DON,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Seeland,243,Dotzigen,386,Dotzigen,,,TRAIN,,,true,true,8500220,02204,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2592344.754,1218636.313,7.33775428544,47.11867176922,433.53,2017-11-09 20:59:45,2024-04-08 09:26:06,VALIDATED
12757,28,85,ch:1:sloid:28,8500028,1,2021-04-01,9999-12-31,Tecknau,,TK,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Tecknau,2862,Tecknau,,,TRAIN,PARK_AND_RAIL,,true,true,8500028,00281,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2633865.016,1255093.279,7.88761819102,47.4457602069,445.158,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12760,31,85,ch:1:sloid:31,8500031,5,2021-04-01,9999-12-31,Diepflingen,,DIE,true,true,true,ORDERLY,false,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Diepflingen,2845,Diepflingen,,,TRAIN,,,true,true,8500031,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2630099.182,1255495.498,7.83771739368,47.44956050787,420.43,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12764,16,85,ch:1:sloid:16,8500016,6,2021-04-01,9999-12-31,Basel St. Johann,,BSSJ,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Stadt,12,BS,,,Basel,2701,Basel,,,TRAIN,BORDER_POINT,,true,true,8500016,00166,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2610076.296,1268853.095,7.57252938371,47.57030632125,260.5,2017-11-09 21:37:55,2024-04-08 09:26:06,VALIDATED
12767,33,85,ch:1:sloid:33,8500033,1,2021-04-01,9999-12-31,Rümlingen,,RLG,true,true,true,ORDERLY,false,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Rümlingen,2859,Rümlingen,,,TRAIN,,,true,true,8500033,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2631080.478,1252811.952,7.85054194349,47.42537925471,480.24,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12769,32,85,ch:1:sloid:32,8500032,3,2021-04-01,9999-12-31,Sommerau,,SOM,true,true,true,ORDERLY,false,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Gelterkinden,2846,Rümlingen,,,TRAIN,,,true,true,8500032,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2631143.391,1254329.087,7.85148136589,47.43902135794,449.83,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12770,21,85,ch:1:sloid:21,8500021,6,2021-04-01,9999-12-31,Pratteln,,PR,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Liestal,1303,Pratteln,2831,Pratteln,,,TRAIN,PARK_AND_RAIL,,true,true,8500021,00216,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2618994.156,1263578.175,7.69081730427,47.52266863171,289.6,2017-11-09 20:56:46,2024-04-08 09:26:06,VALIDATED
12772,35,85,ch:1:sloid:35,8500035,6,2021-04-01,9999-12-31,Läufelfingen,,LF,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Läufelfingen,2852,Läufelfingen,,,TRAIN,,,true,true,8500035,00356,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2631529.418,1249117.833,7.85623157727,47.39213289164,558.63,2017-11-09 20:56:57,2024-04-08 09:26:06,VALIDATED
12774,20,85,ch:1:sloid:20,8500020,8,2021-04-01,9999-12-31,Muttenz,,MU,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Arlesheim,1301,Muttenz,2770,Muttenz,,,TRAIN,PARK_AND_RAIL,,true,true,8500020,00208,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2615758.188,1264783.152,7.64789442691,47.5335912119,280.8,2017-11-09 20:56:43,2024-04-08 09:26:06,VALIDATED
12775,34,85,ch:1:sloid:34,8500034,9,2021-04-01,9999-12-31,Buckten,,BUC,true,true,true,ORDERLY,false,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Buckten,2843,Buckten,,,TRAIN,,,true,true,8500034,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2630883.119,1250988.798,7.84780053102,47.40899104799,520.49,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12780,37,85,ch:1:sloid:37,8500037,2,2021-04-01,9999-12-31,Trimbach,,TRI,true,true,true,ORDERLY,false,true,false,true,CH,Solothurn,11,SO,Gösgen,1105,Trimbach,2500,Trimbach,,,TRAIN,,,true,true,8500037,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2635174.635,1246238.567,7.90428535854,47.36605219045,424.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12781,23,85,ch:1:sloid:23,8500023,2,2021-04-01,9999-12-31,Liestal,,LST,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Liestal,1303,Liestal,2829,Liestal,,,TRAIN,PARK_AND_RAIL,,true,true,8500023,00232,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2622064.002,1259340.621,7.7313674807,47.48446117213,327.06,2017-11-09 20:56:51,2024-04-08 09:26:06,VALIDATED
12787,22,85,ch:1:sloid:22,8500022,4,2021-04-01,9999-12-31,Frenkendorf-Füllinsdorf,,FRE,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Liestal,1303,Frenkendorf,2824,Frenkendorf,,,TRAIN,PARK_AND_RAIL,,true,true,8500022,00224,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2621133.464,1261228.39,7.71911053155,47.50146999108,310.96,2017-11-09 20:56:48,2024-04-08 09:26:06,VALIDATED
12790,25,85,ch:1:sloid:25,8500025,7,2021-04-01,9999-12-31,Itingen,,IT,true,true,true,ORDERLY,false,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Itingen,2849,Itingen,,,TRAIN,,,true,true,8500025,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2626282.472,1257447.366,7.78722597967,47.46727871778,358.64,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12791,38,85,ch:1:sloid:38,8500038,0,2021-04-01,9999-12-31,Basel St. Jakob,,BSJA,true,true,true,ON_REQUEST,false,true,false,true,CH,Basel-Stadt,12,BS,,,Basel,2701,Basel,,,TRAIN,,,true,true,8500038,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,Bedarfshalt,2613620.225,1265780.992,7.61953229169,47.54261314577,275.5,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12797,24,85,ch:1:sloid:24,8500024,0,2021-04-01,9999-12-31,Lausen,,LSN,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Liestal,1303,Lausen,2828,Lausen,,,TRAIN,PARK_AND_RAIL,,true,true,8500024,00240,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2624210.541,1257779.434,7.75976281399,47.47034467249,343.0,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
12800,27,85,ch:1:sloid:27,8500027,3,2021-04-01,9999-12-31,Gelterkinden,,GKD,true,true,true,ORDERLY,true,true,false,true,CH,Basel-Landschaft,13,BL,Sissach,1304,Gelterkinden,2846,Gelterkinden,,,TRAIN,PARK_AND_RAIL,,true,true,8500027,00273,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2630840.127,1257315.339,7.84766722157,47.46589371983,402.828,2017-11-09 20:56:56,2024-04-08 09:26:06,VALIDATED
