placeid,name,norm,trainline,joinkey,latitude,longitude
2522,S.GIULIANO PIEMONTE,SAN GIULIANO PIEMONTE,,SAN GIULIANO PIEMONTE,44.890619,8.761084
2523,S.GIULIANO TERME,SAN GIULIANO TERME,,SAN GIULIANO TERME,43.764927,10.436907
318,S.GIUSEPPE DI CAIRO,SAN GIUSEPPE DI CAIRO,,SAN GIUSEPPE DI CAIRO,44.370134,8.288395
5174,SAN GOTTARDO,SAN GOTTARDO,,SAN GOTTARDO,46.075503,13.284154
3069,S.LAZZARO DI SAVENA,SAN LAZZARO DI SAVENA,,SAN LAZZARO DI SAVENA,44.4788,11.4164
147,PM S.LEONARDO DI CUTRO,PM SAN LEONARDO DI CUTRO,SAN LEONARDO DI CUTRO,SAN LEONARDO DI CUTRO,38.954167,16.964167
2529,S.LIBERATO,SAN LIBERATO,,SAN LIBERATO,42.480215,12.448567
2530,S.LORENZO MAGGIORE,SAN LORENZO MAGGIORE,,SAN LORENZO MAGGIORE,41.220665,14.618069
3091,S.LORENZO,SAN LORENZO,SAN LORENZO CIPRESSA,SAN LORENZO CIPRESSA,43.8542,7.96598
142,S.LUCIDO MARINA,SAN LUCIDO MARINA,,SAN LUCIDO MARINA,39.311365,16.045906
2535,S.MARCELLINO FRIGNANO,SAN MARCELLINO FRIGNANO,,SAN MARCELLINO FRIGNANO,40.99206,14.172258
47,PESCARA S.MARCO,PESCARA SAN MARCO,SAN MARCO,SAN MARCO,41.26503,14.323004
2545,S.MARINO,SAN MARINO,SAN MARCO,SAN MARCO,41.26503,14.323004
143,S.MARCO ROGGIANO,SAN MARCO ROGGIANO,,SAN MARCO ROGGIANO,39.605087,16.207883
2536,S.MARCO D'ALUNZIO-TORRENOVA,SAN MARCO D ALUNZIO TORRENOVA,,SAN MARCO D ALUNZIO TORRENOVA,38.094145,14.676094
2548,S.MARTINO BUONALBERGO,SAN MARTINO BUONALBERGO,,SAN MARTINO BUONALBERGO,45.421667,11.088889
2550,S.MARTINO IN GATTARA,SAN MARTINO IN GATTARA,SAN MARTINO PIANA,SAN MARTINO PIANA,37.4558,14.9971
2546,S.MARTINO AL CIMINO,SAN MARTINO AL CIMINO,,SAN MARTINO AL CIMINO,42.382,12.1082
2549,S.MARTINO DI LUPARI,SAN MARTINO DI LUPARI,,SAN MARTINO DI LUPARI,45.65587,11.857293
5440,S.MARTINO IN CAMPO,SAN MARTINO IN CAMPO,SAN MARTINO IN CAMPO TORGIANO,SAN MARTINO IN CAMPO TORGIANO,43.038219,12.403522
1039,S.MARTINO CAVA,SAN MARTINO CAVA,,SAN MARTINO CAVA,45.144932,9.115339
5038,S.MAURIZIO CANAVESE,SAN MAURIZIO CANAVESE,,SAN MAURIZIO CANAVESE,45.21653,7.63029
148,PM S.MAURO LA BRUCA,PM SAN MAURO LA BRUCA,SAN MAURO LA BRUCA,SAN MAURO LA BRUCA,40.122937,15.28975
2556,S.MICHELE DI SERINO,SAN MICHELE DI SERINO,,SAN MICHELE DI SERINO,40.873393,14.852004
2557,S.MICHELE IN BOSCO,SAN MICHELE IN BOSCO,,SAN MICHELE IN BOSCO,45.1225,10.5735
2558,S.MINIATO FUCECCHIO,SAN MINIATO FUCECCHIO,,SAN MINIATO FUCECCHIO,43.701804,10.834239
2559,S.MOMME',SAN MOMME,,SAN MOMME,44.027861,10.914792
2560,S.NAZARIO,SAN NAZARIO,,SAN NAZARIO,45.838109,11.691352
2740,SIPICCIANO S.NICOLA,SIPICCIANO SAN NICOLA,SAN NICOLA,SAN NICOLA,40.733332,15.804584
2561,S.NICOLA TONNARA,SAN NICOLA TONNARA,,SAN NICOLA TONNARA,38.015651,13.61294
2564,S.NICOLO,SAN NICOLO,,SAN NICOLO,45.058825,9.606277
3155,SAN PAOLO,SAN PAOLO,,SAN PAOLO,38.070566,15.487497
2568,S.PAOLO SOLBRITO,SAN PAOLO SOLBRITO,,SAN PAOLO SOLBRITO,44.951629,7.975849
3377,S.PIERO A SIEVE,SAN PIERO A SIEVE,,SAN PIERO A SIEVE,43.958455,11.323244
2572,S.PIETRO AVELLANA-CAPRACOTTA,SAN PIETRO AVELLANA CAPRACOTTA,,SAN PIETRO AVELLANA CAPRACOTTA,41.7648,14.198057
2576,S.PIETRO VERNOTICO,SAN PIETRO VERNOTICO,,SAN PIETRO VERNOTICO,40.488466,18.000925
145,S.PIETRO A MAIDA-MAIDA,SAN PIETRO A MAIDA MAIDA,,SAN PIETRO A MAIDA MAIDA,38.867778,16.276389
2571,S.PIETRO A VICO,SAN PIETRO A VICO,,SAN PIETRO A VICO,43.875197,10.530961
2574,S.PIETRO IN CASALE,SAN PIETRO IN CASALE,,SAN PIETRO IN CASALE,44.69798,11.40483
2575,S.PIETRO IN GU',SAN PIETRO IN GU,,SAN PIETRO IN GU,45.605189,11.673077
2573,S.PIETRO BERBENNO,SAN PIETRO BERBENNO,,SAN PIETRO BERBENNO,46.161389,9.740278
3200,SAN POLO MATESE,SAN POLO MATESE,,SAN POLO MATESE,41.459324,14.493428
2580,S.ROMANO-MONTOPOLI-S.CROCE,SAN ROMANO MONTOPOLI SAN CROCE,SAN ROMANO MONTOPOLI SANTA CROCE,SAN ROMANO MONTOPOLI SANTA CROCE,43.690586,10.759764
2581,S.SEBASTIANO PO,SAN SEBASTIANO PO,,SAN SEBASTIANO PO,45.166944,7.953889
5421,SANSECONDO,SANSECONDO,SAN SECONDO,SAN SECONDO,43.400401,12.237524
2583,S.SEVERINO MARCHE,SAN SEVERINO MARCHE,,SAN SEVERINO MARCHE,43.229952,13.183642
2584,S.SEVERO,SAN SEVERO,,SAN SEVERO,41.684175,15.392058
2587,S.STEFANO BELBO,SAN STEFANO BELBO,,SAN STEFANO BELBO,44.716944,8.240833
2588,S.STEFANO DI CAMASTRA-MISTRETTA,SAN STEFANO DI CAMASTRA MISTRETTA,,SAN STEFANO DI CAMASTRA MISTRETTA,38.017222,14.351389
2592,S.STINO DI LIVENZA,SAN STINO DI LIVENZA,,SAN STINO DI LIVENZA,45.721006,12.681999
4080,S.TROVASO,SAN TROVASO,,SAN TROVASO,45.6252,12.2327
2597,S.VINCENZO,SAN VINCENZO,,SAN VINCENZO,43.100084,10.539933
2598,S.VINCENZO VALLE ROVETO,SAN VINCENZO VALLE ROVETO,,SAN VINCENZO VALLE ROVETO,41.833837,13.525322
2599,S.VITO AL TAGLIAMENTO,SAN VITO AL TAGLIAMENTO,,SAN VITO AL TAGLIAMENTO,45.911928,12.851922
2600,S.VITO DEI NORMANNI,SAN VITO DEI NORMANNI,,SAN VITO DEI NORMANNI,40.650146,17.818417
2601,S.VITO LANCIANO,SAN VITO LANCIANO,,SAN VITO LANCIANO,42.304881,14.440577
2603,S.ZENO FOLZANO,SAN ZENO FOLZANO,,SAN ZENO FOLZANO,45.4915,10.2118
2604,S.ZENONE AL LAMBRO,SAN ZENONE AL LAMBRO,,SAN ZENONE AL LAMBRO,45.338,9.36141
2634,SANDIGLIANO,SANDIGLIANO,,SANDIGLIANO,45.519315,8.081401
2635,SANFRE`,SANFRE,,SANFRE,44.748113,7.796739
5456,SANGEMINI,SANGEMINI,,SANGEMINI,42.624322,12.548971
2636,SANGIANO,SANGIANO,,SANGIANO,45.874371,8.630822
5414,S.GIUSTINO,SAN GIUSTINO,SANGIUSTINO,SANGIUSTINO,43.547996,12.174649
2638,SANGUINETTO,SANGUINETTO,,SANGUINETTO,45.188845,11.152476
2639,SANLURI STATO,SANLURI STATO,,SANLURI STATO,39.526342,8.84979
2640,SANNAZZARO,SANNAZZARO,,SANNAZZARO,45.1055,8.90513
320,SANREMO,SANREMO,,SANREMO,43.822256,7.784268
5460,SANSEPOLCRO,SANSEPOLCRO,,SANSEPOLCRO,43.569762,12.135209
140,S.CATERINA DELLO JONIO,SAN CATERINA DELLO JONIO,SANTA CATERINA DELLO JONIO,SANTA CATERINA DELLO JONIO,38.530508,16.571254
2481,S.CRISTINA E BISSONE,SAN CRISTINA E BISSONE,SANTA CRISTINA E BISSONE,SANTA CRISTINA E BISSONE,45.160278,9.400833
2482,S.CROCE DEL LAGO,SAN CROCE DEL LAGO,SANTA CROCE DEL LAGO,SANTA CROCE DEL LAGO,46.0939,12.3292
151,S.DOMENICA,SAN DOMENICA,SANTA DOMENICA,SANTA DOMENICA,38.663889,15.859444
2498,S.FLAVIA-SOLUNTO-PORTICELLO,SAN FLAVIA SOLUNTO PORTICELLO,SANTA FLAVIA SOLUNTO PORTICELLO,SANTA FLAVIA SOLUNTO PORTICELLO,38.082548,13.53068
2518,S.GIULETTA,SAN GIULETTA,SANTA GIULETTA,SANTA GIULETTA,45.035813,9.179325
2525,S.GIUSTINA-CESIO,SAN GIUSTINA CESIO,SANTA GIUSTINA CESIO,SANTA GIUSTINA CESIO,46.077752,12.042713
315,S.MARGHERITA LIGURE PORTOFINO,SAN MARGHERITA LIGURE PORTOFINO,SANTA MARGHERITA LIGURE PORTOFINO,SANTA MARGHERITA LIGURE PORTOFINO,44.336623,9.216819
2538,S.MARIA CAPUA VETERE,SAN MARIA CAPUA VETERE,SANTA MARIA CAPUA VETERE,SANTA MARIA CAPUA VETERE,41.073781,14.254194
2540,S.MARIA DELLE MOLE,SAN MARIA DELLE MOLE,SANTA MARIA DELLE MOLE,SANTA MARIA DELLE MOLE,41.774301,12.60622
2542,S.MARIA LA BRUNA,SAN MARIA LA BRUNA,SANTA MARIA LA BRUNA,SANTA MARIA LA BRUNA,40.755556,14.407778
2541,S.MARIA LA LONGA,SAN MARIA LA LONGA,SANTA MARIA LA LONGA,SANTA MARIA LA LONGA,45.933179,13.288007
2544,S.MARINELLA,SAN MARINELLA,SANTA MARINELLA,SANTA MARINELLA,42.035968,11.862812
2582,S.SEVERA,SAN SEVERA,SANTA SEVERA,SANTA SEVERA,42.0206,11.9691
2594,S.TERESA LONGARINI,SAN TERESA LONGARINI,SANTA TERESA LONGARINI,SANTA TERESA LONGARINI,37.006389,15.246389
2602,S.VITTORIA,SAN VITTORIA,SANTA VITTORIA,SANTA VITTORIA,44.695867,7.916125
2466,SANTARCANGELO DI ROMAGNA,SANTARCANGELO DI ROMAGNA,,SANTARCANGELO DI ROMAGNA,44.07029,12.454212
2644,SANTE MARIE,SANTE MARIE,,SANTE MARIE,42.097023,13.216956
2646,SANTERAMO,SANTERAMO,,SANTERAMO,40.802496,16.763875
2647,SANTHIA',SANTHIA,,SANTHIA,45.36373,8.180156
2589,S.STEFANO LODIGIANO,SAN STEFANO LODIGIANO,SANTO STEFANO LODIGIANO,SANTO STEFANO LODIGIANO,45.122064,9.723802
2591,S.STEFANO UDINESE,SAN STEFANO UDINESE,SANTO STEFANO UDINESE,SANTO STEFANO UDINESE,45.953629,13.275197
2590,S.STEFANO DI MAGRA,SAN STEFANO DI MAGRA,SANTO STEFANO DI MAGRA,SANTO STEFANO DI MAGRA,44.155966,9.915335
322,SANTUARIO,SANTUARIO,,SANTUARIO,44.346097,8.435738
2453,S.AGAPITO LONGANO,SAN AGAPITO LONGANO,SANT AGAPITO LONGANO,SANT AGAPITO LONGANO,41.561796,14.219092
2454,S.AGATA DI MILITELLO,SAN AGATA DI MILITELLO,SANT AGATA DI MILITELLO,SANT AGATA DI MILITELLO,38.073343,14.640812
2455,S.AGATA SUL SANTERNO,SAN AGATA SUL SANTERNO,SANT AGATA SUL SANTERNO,SANT AGATA SUL SANTERNO,44.437059,11.858228
2456,S.ALESSIO SICULO-FORZA D'AGRO',SAN ALESSIO SICULO FORZA D AGRO,SANT ALESSIO SICULO FORZA D AGRO,SANT ALESSIO SICULO FORZA D AGRO,37.924006,15.347355
2457,S.AMBROGIO,SAN AMBROGIO,SANT AMBROGIO,SANT AMBROGIO,45.100661,7.36176
138,S.ANDREA DELLO JONIO,SAN ANDREA DELLO JONIO,SANT ANDREA DELLO JONIO,SANT ANDREA DELLO JONIO,38.620022,16.553473
2461,S.ANNA ROBELLA,SAN ANNA ROBELLA,SANT ANNA ROBELLA,SANT ANNA ROBELLA,45.074437,8.085648
2460,S.ANNA DI CHIOGGIA,SAN ANNA DI CHIOGGIA,SANT ANNA DI CHIOGGIA,SANT ANNA DI CHIOGGIA,45.145103,12.266095
2462,S.ANTIMO-S.ARPINO,SAN ANTIMO SAN ARPINO,SANT ANTIMO SANT ARPINO,SANT ANTIMO SANT ARPINO,40.949388,14.247515
2463,S.ANTONINO DI SALUGGIA,SAN ANTONINO DI SALUGGIA,SANT ANTONINO DI SALUGGIA,SANT ANTONINO DI SALUGGIA,45.253936,8.039754
2464,S.ANTONINO VAIE,SAN ANTONINO VAIE,SANT ANTONINO VAIE,SANT ANTONINO VAIE,45.110693,7.278323
2465,S.ANTONIO MANTOVANO,SAN ANTONIO MANTOVANO,SANT ANTONIO MANTOVANO,SANT ANTONIO MANTOVANO,45.187434,10.785779
2491,S.ELENA-ESTE,SAN ELENA ESTE,SANT ELENA ESTE,SANT ELENA ESTE,45.199362,11.712962
2492,S.ELLERO,SAN ELLERO,SANT ELLERO,SANT ELLERO,43.74231,11.469705
2494,S.EUROSIA,SAN EUROSIA,SANT EUROSIA,SANT EUROSIA,41.675087,12.751683
2526,S.ILARIO D'ENZA,SAN ILARIO D ENZA,SANT ILARIO D ENZA,SANT ILARIO D ENZA,44.766055,10.450562
153,SAPRI,SAPRI,,SAPRI,40.077965,15.627764
2651,SARMATO,SARMATO,,SARMATO,45.063059,9.490217
2652,SARNO,SARNO,,SARNO,40.812096,14.61868
2654,SARRE,SARRE,,SARRE,45.717554,7.257863
2655,SARTIRANA,SARTIRANA,,SARTIRANA,45.111681,8.670419
2656,SARZANA,SARZANA,,SARZANA,44.108845,9.960506
2657,SASSA TORNIMPARTE,SASSA TORNIMPARTE,,SASSA TORNIMPARTE,42.360677,13.295387
2658,SASSARI,SASSARI,,SASSARI,40.729566,8.554206
2660,SASSO MARCONI,SASSO MARCONI,,SASSO MARCONI,44.394972,11.254341
2661,SASSOFERRATO ARCEVIA,SASSOFERRATO ARCEVIA,,SASSOFERRATO ARCEVIA,43.435607,12.851473
2662,SASSONE,SASSONE,,SASSONE,41.783641,12.62605
2664,SAVIGLIANO,SAVIGLIANO,,SAVIGLIANO,44.651218,7.663708
2666,SAVIGNANO SUL RUBICONE,SAVIGNANO SUL RUBICONE,,SAVIGNANO SUL RUBICONE,44.095199,12.404223
2665,SAVIGNANO GRECI,SAVIGNANO GRECI,,SAVIGNANO GRECI,41.230697,15.167427
323,SAVONA,SAVONA,,SAVONA,44.307273,8.470103
2668,SCAFA S.VALENTINO-CARAMANICO TERME,SCAFA SAN VALENTINO CARAMANICO TERME,,SCAFA SAN VALENTINO CARAMANICO TERME,42.267351,13.998487
2669,SCAFATI,SCAFATI,,SCAFATI,40.746196,14.523493
154,SCALEA S.DOMENICA TALAO,SCALEA SAN DOMENICA TALAO,SCALEA SANTA DOMENICA TALAO,SCALEA SANTA DOMENICA TALAO,39.808531,15.801202
2672,SCALETTA ZANCLEA,SCALETTA ZANCLEA,,SCALETTA ZANCLEA,38.046394,15.465428
155,SCANZANO JONICO-MONTALBANO JONICO,SCANZANO JONICO MONTALBANO JONICO,,SCANZANO JONICO MONTALBANO JONICO,40.253461,16.705373
2676,SCARLINO,SCARLINO,,SCARLINO,42.941955,10.836936
3560,SCERNE DI PINETO,SCERNE DI PINETO,,SCERNE DI PINETO,42.642444,14.04151
2678,SCHIO,SCHIO,,SCHIO,45.710498,11.357466
2681,SCICLI,SCICLI,,SCICLI,36.790088,14.699187
156,SCILLA,SCILLA,,SCILLA,38.251456,15.710977
2683,SCORCETOLI,SCORCETOLI,,SCORCETOLI,44.344326,9.911802
2684,SCORDIA,SCORDIA,,SCORDIA,37.290922,14.848031
2685,SCURCOLA MARSICANA,SCURCOLA MARSICANA,,SCURCOLA MARSICANA,42.053084,13.344387
2686,SECUGNAGO,SECUGNAGO,,SECUGNAGO,45.223211,9.586842
2687,SEDICO BRIBANO,SEDICO BRIBANO,,SEDICO BRIBANO,46.095245,12.085412
2688,SEGESTA TEMPIO,SEGESTA TEMPIO,,SEGESTA TEMPIO,37.949517,12.828361
3507,SEGRATE,SEGRATE,,SEGRATE,45.4808,9.29855
5415,SELCI LAMA,SELCI LAMA,,SELCI LAMA,43.512931,12.20035
2689,SELLA DI CORNO,SELLA DI CORNO,,SELLA DI CORNO,42.3602,13.190258
157,SELLIA MARINA,SELLIA MARINA,,SELLIA MARINA,38.9039,16.7647
2694,SENIGALLIA,SENIGALLIA,,SENIGALLIA,43.716223,13.221666
2696,SEREGNO,SEREGNO,,SEREGNO,45.644517,9.202122
2697,SERIATE,SERIATE,,SERIATE,45.6833,9.7246
2698,SERINO,SERINO,,SERINO,40.858858,14.860229
2700,SERRA S.QUIRICO,SERRA SAN QUIRICO,,SERRA SAN QUIRICO,43.445,13.027913
2701,SERRADIFALCO,SERRADIFALCO,,SERRADIFALCO,37.431496,13.882823
2702,SERRALUNGA CERESETO,SERRALUNGA CERESETO,,SERRALUNGA CERESETO,45.1012,8.30764
2703,SERRAMANNA NURAMINIS,SERRAMANNA NURAMINIS,,SERRAMANNA NURAMINIS,39.426094,8.916598
2706,SERRAVALLE PISTOIESE,SERRAVALLE PISTOIESE,,SERRAVALLE PISTOIESE,43.908224,10.852389
326,SERRAVALLE SCRIVIA,SERRAVALLE SCRIVIA,,SERRAVALLE SCRIVIA,44.72386,8.858446
2707,SERRAVALLE ALL'ADIGE,SERRAVALLE ALL ADIGE,,SERRAVALLE ALL ADIGE,45.808292,11.01495
2705,SERRAVALLE D'ASTI,SERRAVALLE D ASTI,,SERRAVALLE D ASTI,44.947778,8.147778
2710,SESSA AURUNCA-ROCCAMONFINA,SESSA AURUNCA ROCCAMONFINA,,SESSA AURUNCA ROCCAMONFINA,41.195908,13.875731
2711,SESSANO DEL MOLISE,SESSANO DEL MOLISE,,SESSANO DEL MOLISE,41.639544,14.328382
2713,SESTO CALENDE,SESTO CALENDE,,SESTO CALENDE,45.726031,8.628287
2714,SESTO CAMPANO,SESTO CAMPANO,,SESTO CAMPANO,41.419677,14.089287
2715,SESTO FIORENTINO,SESTO FIORENTINO,,SESTO FIORENTINO,43.833433,11.191893
2716,SESTO S.GIOVANNI,SESTO SAN GIOVANNI,,SESTO SAN GIOVANNI,45.541033,9.239355
327,SESTRI LEVANTE,SESTRI LEVANTE,,SESTRI LEVANTE,44.27617,9.397538
2717,SETTEBAGNI,SETTEBAGNI,,SETTEBAGNI,42.006493,12.52013
2718,SETTEQUERCE,SETTEQUERCE,SETTEQUERCE SIEBENEICH,SETTEQUERCE SIEBENEICH,46.508461,11.264931
2719,SETTIME CINAGLIO MOMBARONE,SETTIME CINAGLIO MOMBARONE,,SETTIME CINAGLIO MOMBARONE,44.965833,8.128889
2720,SETTIMO,SETTIMO,SETTIMO SAN PIETRO,SETTIMO SAN PIETRO,39.2894,9.17694
158,SETTINGIANO,SETTINGIANO,,SETTINGIANO,38.903056,16.510556
2722,SEVEGLIANO,SEVEGLIANO,,SEVEGLIANO,45.887334,13.304871
2724,SEZZADIO,SEZZADIO,,SEZZADIO,44.800079,8.549676
2725,SEZZE ROMANO,SEZZE ROMANO,,SEZZE ROMANO,41.495537,13.038799
2727,SGURGOLA,SGURGOLA,,SGURGOLA,41.687097,13.145762
159,SIBARI,SIBARI,,SIBARI,39.74931,16.4563
2728,SICIGNANO DEGLI ALBURNI,SICIGNANO DEGLI ALBURNI,,SICIGNANO DEGLI ALBURNI,40.605461,15.291658
160,SIDERNO,SIDERNO,,SIDERNO,38.270854,16.301892
2729,SIECI,SIECI,,SIECI,43.790878,11.394699
2730,SIENA,SIENA,,SIENA,43.331826,11.322812
2731,SIENA ZONA INDUSTRIALE,SIENA ZONA INDUSTRIALE,,SIENA ZONA INDUSTRIALE,43.2652,11.3767
2732,SIGNA,SIGNA,,SIGNA,43.775498,11.095709
2734,SILIQUA,SILIQUA,,SILIQUA,39.296784,8.813563
2735,SILLA,SILLA,,SILLA,44.1776,10.9807
2736,SILLAVENGO,SILLAVENGO,,SILLAVENGO,45.521311,8.445131
2737,SILVI,SILVI,,SILVI,42.561091,14.108273
161,SIMERI CRICHI,SIMERI CRICHI,,SIMERI CRICHI,38.883056,16.715833
2738,SINALUNGA,SINALUNGA,,SINALUNGA,43.216189,11.744883
2739,SIPICCIANO,SIPICCIANO,,SIPICCIANO,42.546367,12.255002
2741,SIPONTO,SIPONTO,,SIPONTO,41.613107,15.895724
2742,SIRACUSA,SIRACUSA,,SIRACUSA,37.068907,15.281733
2744,SISTIANA-VISOGLIANO,SISTIANA VISOGLIANO,,SISTIANA VISOGLIANO,45.774816,13.645858
2745,SIZZANO,SIZZANO,,SIZZANO,45.574123,8.436061
2747,SOFFRATTA,SOFFRATTA,,SOFFRATTA,45.977531,12.29887
2748,SOLAGNA,SOLAGNA,,SOLAGNA,45.815339,11.721457
2749,SOLAROLO,SOLAROLO,,SOLAROLO,44.356633,11.84896
2750,SOLARUSSA,SOLARUSSA,,SOLARUSSA,39.952386,8.679804
2751,SOLERO,SOLERO,,SOLERO,44.916094,8.510483
5432,SOLFAGNANO-PARLESCA,SOLFAGNANO PARLESCA,,SOLFAGNANO PARLESCA,43.221571,12.409785
2753,SOLIGNANO,SOLIGNANO,,SOLIGNANO,44.614039,9.980237
2754,SOLOFRA,SOLOFRA,,SOLOFRA,40.834533,14.843905
2756,SOLOPACA,SOLOPACA,,SOLOPACA,41.210102,14.570965
2757,SOMMA LOMBARDO,SOMMA LOMBARDO,,SOMMA LOMBARDO,45.685984,8.710879
2759,SOMMARIVA DEL BOSCO,SOMMARIVA DEL BOSCO,,SOMMARIVA DEL BOSCO,44.7709,7.776963
2760,SONDRIO,SONDRIO,,SONDRIO,46.1672,9.87294
2761,SORA,SORA,,SORA,41.716159,13.617902
2763,SORESINA,SORESINA,,SORESINA,45.2832,9.85661
2764,SORGENTI DEL PESCHIERA,SORGENTI DEL PESCHIERA,,SORGENTI DEL PESCHIERA,42.36394,12.996388
328,SORI,SORI,,SORI,44.369523,9.106153
162,SOVERATO,SOVERATO,,SOVERATO,38.684475,16.549554
2766,SPAGNUOLA,SPAGNUOLA,,SPAGNUOLA,37.836298,12.477027
2768,SPARANISE,SPARANISE,,SPARANISE,41.185688,14.092802
2770,SPELLO,SPELLO,,SPELLO,42.984366,12.669001
163,SPEZZANO ALBANESE TERME,SPEZZANO ALBANESE TERME,,SPEZZANO ALBANESE TERME,39.711816,16.289838
2771,SPIGNO,SPIGNO,,SPIGNO,44.539464,8.317862
2772,SPINAZZOLA,SPINAZZOLA,,SPINAZZOLA,40.950242,16.088318
4083,SPINEA,SPINEA,,SPINEA,45.490172,12.176167
2441,SPINETOLI VILLA S.PIO X,SPINETOLI VILLA SAN PIO X,,SPINETOLI VILLA SAN PIO X,42.878174,13.792987
2773,SPINETOLI COLLI,SPINETOLI COLLI,,SPINETOLI COLLI,42.870311,13.762862
2774,SPINETTA,SPINETTA,,SPINETTA,44.88243,8.683013
2776,SPOLETO,SPOLETO,,SPOLETO,42.74822,12.736312
329,SPOTORNO NOLI,SPOTORNO NOLI,,SPOTORNO NOLI,44.226658,8.410972
2778,SPRESIANO,SPRESIANO,,SPRESIANO,45.777791,12.266913
164,SQUILLACE,SQUILLACE,,SQUILLACE,38.777298,16.570283
2779,SQUINZANO,SQUINZANO,,SQUINZANO,40.439196,18.045889
2784,STANGHELLA,STANGHELLA,,STANGHELLA,45.132213,11.749135
2785,STAZIONE PER L'ALPAGO,STAZIONE PER L ALPAGO,,STAZIONE PER L ALPAGO,46.1375,12.315833
3596,STEZZANO,STEZZANO,,STEZZANO,45.659,9.64492
2787,STICCIANO,STICCIANO,,STICCIANO,42.929739,11.11953
2788,STIMIGLIANO,STIMIGLIANO,,STIMIGLIANO,42.289977,12.568537
2789,STRADA CASALE,STRADA CASALE,,STRADA CASALE,44.183509,11.697438
2790,STRADELLA,STRADELLA,,STRADELLA,45.079518,9.300958
2791,STRAMBINO,STRAMBINO,,STRAMBINO,45.382221,7.888079
2792,STRASSOLDO,STRASSOLDO,,STRASSOLDO,45.854946,13.317456
2793,STRESA,STRESA,,STRESA,45.884529,8.531635
2794,STREVI,STREVI,,STREVI,44.697719,8.525603
2795,STRIGNO,STRIGNO,,STRIGNO,46.051009,11.514291
165,STRONGOLI,STRONGOLI,,STRONGOLI,39.228089,17.108099
2797,SU CANALE,SU CANALE,,SU CANALE,40.838084,9.403993
2798,SULMONA,SULMONA,,SULMONA,42.060895,13.907283
2799,SULMONA-INTRODACQUA,SULMONA INTRODACQUA,,SULMONA INTRODACQUA,42.038056,13.921389
2800,SUNO,SUNO,,SUNO,45.62057,8.5194
2801,SUSA,SUSA,,SUSA,45.130936,7.019424
2802,SUSEGANA,SUSEGANA,,SUSEGANA,45.821272,12.258697
2803,SUZZARA,SUZZARA,,SUZZARA,44.994507,10.755791
331,TAGGIA ARMA,TAGGIA ARMA,,TAGGIA ARMA,43.844625,7.855331
2805,TAGLIACOZZO,TAGLIACOZZO,,TAGLIACOZZO,42.070685,13.255709
2807,TAINO ANGERA,TAINO ANGERA,,TAINO ANGERA,45.772281,8.606173
2808,TALAMONA,TALAMONA,,TALAMONA,46.1399,9.60031
2809,TALAMONE,TALAMONE,,TALAMONE,42.564597,11.164737
2810,TAORMINA-GIARDINI,TAORMINA GIARDINI,,TAORMINA GIARDINI,37.84544,15.282632
2811,TARANTO,TARANTO,,TARANTO,40.483486,17.224311
2812,TARCENTO,TARCENTO,,TARCENTO,46.209723,13.19282
2813,TARGIA,TARGIA,,TARGIA,37.110005,15.244896
2815,TARQUINIA,TARQUINIA,,TARQUINIA,42.239574,11.726877
166,TARSIA,TARSIA,,TARSIA,39.637997,16.233161
2818,TASSIGNANO-CAPANNORI,TASSIGNANO CAPANNORI,,TASSIGNANO CAPANNORI,43.834179,10.570712
2820,TAVAZZANO,TAVAZZANO,,TAVAZZANO,45.3265,9.40292
2822,TEANO,TEANO,,TEANO,41.230157,14.074446
2823,TEGLIO VENETO,TEGLIO VENETO,,TEGLIO VENETO,45.810224,12.859167
2825,TELESE CERRETO,TELESE CERRETO,,TELESE CERRETO,41.211747,14.526019
3461,TEMPIO DI VULCANO,TEMPIO DI VULCANO,TEMPIO VULCANO,TEMPIO VULCANO,37.292778,13.579167
2827,TERAMO,TERAMO,,TERAMO,42.656521,13.714923
2828,TERLANO-ANDRIANO,TERLANO ANDRIANO,TERLANO ANDRIANO TERLAN ANDRIAN,TERLANO ANDRIANO TERLAN ANDRIAN,46.528333,11.248056
2829,TERME EUGANEE-ABANO-MONTEGROTTO,TERME EUGANEE ABANO MONTEGROTTO,,TERME EUGANEE ABANO MONTEGROTTO,45.327378,11.796436
2830,TERME VIGLIATORE,TERME VIGLIATORE,,TERME VIGLIATORE,38.133333,15.164167
2831,TERMINI IMERESE,TERMINI IMERESE,,TERMINI IMERESE,37.979685,13.703839
2832,TERMOLI,TERMOLI,,TERMOLI,42.00065,14.992712
2833,TERNATE VARANO BORGHI,TERNATE VARANO BORGHI,,TERNATE VARANO BORGHI,45.782358,8.69994
2834,TERNI,TERNI,,TERNI,42.570674,12.651013
2835,TERNI COSPEA,TERNI COSPEA,,TERNI COSPEA,42.549828,12.625088
2836,TERNO,TERNO,,TERNO,45.6886,9.53615
2837,TERONTOLA CORTONA,TERONTOLA CORTONA,,TERONTOLA CORTONA,43.2104,12.007862
2838,TERRACINA,TERRACINA,,TERRACINA,41.298098,13.240742
2842,TERRENOVE,TERRENOVE,,TERRENOVE,37.748312,12.481189
2845,TERZO MONTABONE,TERZO MONTABONE,,TERZO MONTABONE,44.672127,8.428825
2846,TEZZE DI GRIGNO,TEZZE DI GRIGNO,,TEZZE DI GRIGNO,45.990287,11.669886
2847,THIENE,THIENE,,THIENE,45.6999,11.476456
